Group: [4345, 7029, 2500]
4345:
< 0, 29, 3237.239024177677, Request, 4345 >
< 188, 319, 609.1890275570519, Request, 9634 >
< 319, 188, 610.3408610673894, Response, 9634 >
< 188, 224, 610.9168795512397, Response, 9634 >
< 224, 244, 612.131231761652, Response, 9634 >
< 244, 329, 613.6845618859305, Response, 9634 >
< 329, 159, 614.7260779093981, Response, 9634 >
< 159, 290, 616.292956062936, Response, 9634 >
< 290, 29, 617.0274560842937, Response, 9634 >
< 29, 0, 618.910106391367, Response, 9634 >
9639:
< 0, 29, 771.5410812772909, Request, 9639 >
< 29, 290, 772.2151024891025, Request, 9639 >
< 290, 159, 773.0109873924641, Request, 9639 >
< 159, 382, 774.114500688026, Request, 9639 >
< 382, 294, 775.0616858266087, Request, 9639 >
< 294, 382, 776.5372521858949, Response, 9639 >
< 382, 159, 777.8082631185968, Response, 9639 >
< 159, 329, 779.6531346937878, Request, 9639 >
< 329, 244, 780.0379294267316, Request, 9639 >
< 244, 224, 781.7600925221923, Request, 9639 >
< 224, 188, 782.017713176501, Request, 9639 >
< 188, 319, 782.8923827978592, Request, 9639 >
< 319, 188, 783.4353117324009, Response, 9639 >
< 188, 224, 783.9344321777573, Response, 9639 >
< 224, 244, 785.7541613723536, Response, 9639 >
< 244, 166, 786.3050065860896, Request, 9639 >
< 166, 244, 787.2062558576073, Response, 9639 >
< 244, 329, 787.4295370160562, Response, 9639 >
< 329, 159, 788.3035616890581, Response, 9639 >
< 159, 290, 789.4517117797025, Response, 9639 >
< 290, 29, 790.9239994236204, Response, 9639 >
< 29, 0, 791.6894472662647, Response, 9639 >
9665:
< 0, 29, 438.76736439229387, Request, 9665 >
< 29, 290, 439.0598301144755, Request, 9665 >
< 290, 159, 439.86628653968546, Request, 9665 >
< 159, 329, 441.83116414825497, Request, 9665 >
< 329, 244, 443.25302113836045, Request, 9665 >
< 244, 224, 444.0779440726239, Request, 9665 >
< 224, 188, 444.69016242244504, Request, 9665 >
< 188, 319, 445.61866301381144, Request, 9665 >
< 319, 188, 447.0033963757538, Response, 9665 >
< 188, 224, 448.58157578600486, Response, 9665 >
< 224, 244, 449.9229890946824, Response, 9665 >
< 244, 166, 450.26157340231623, Request, 9665 >
< 166, 244, 451.1849593952571, Response, 9665 >
< 244, 329, 451.51757359757306, Response, 9665 >
< 329, 159, 453.36458525715136, Response, 9665 >
< 159, 382, 455.2335705786279, Request, 9665 >
< 382, 294, 456.4062532761872, Request, 9665 >
< 294, 382, 457.1889983635488, Response, 9665 >
< 382, 159, 458.0929622878526, Response, 9665 >
< 159, 290, 459.6549494318795, Response, 9665 >
< 290, 29, 461.24708650139655, Response, 9665 >
< 29, 0, 462.3808646298534, Response, 9665 >
9675:
< 0, 29, 964.7149282700655, Request, 9675 >
< 29, 290, 965.8712503339865, Request, 9675 >
< 290, 159, 967.6432409734415, Request, 9675 >
< 159, 329, 968.2130934628266, Request, 9675 >
< 329, 244, 968.5447156470589, Request, 9675 >
< 244, 166, 969.39815209313, Request, 9675 >
< 166, 244, 970.9804807767529, Response, 9675 >
< 244, 224, 972.468731976257, Request, 9675 >
< 224, 188, 972.9709143592028, Request, 9675 >
< 188, 319, 973.9800611793353, Request, 9675 >
< 319, 188, 975.1858440831192, Response, 9675 >
< 188, 224, 976.1725460548843, Response, 9675 >
< 224, 244, 976.454347591831, Response, 9675 >
< 244, 329, 976.6863647950506, Response, 9675 >
< 329, 159, 978.5554156433204, Response, 9675 >
< 159, 382, 980.2357525345823, Request, 9675 >
< 382, 294, 981.6874187891364, Request, 9675 >
< 294, 382, 983.2037908683507, Response, 9675 >
< 382, 159, 984.3553084201186, Response, 9675 >
< 159, 290, 986.0346000066631, Response, 9675 >
< 290, 29, 987.5645423292718, Response, 9675 >
< 29, 0, 987.9742856954807, Response, 9675 >
9678:
< 0, 29, 3361.250387537336, Request, 9678 >
< 29, 290, 3362.0125271685943, Request, 9678 >
< 290, 159, 3363.4562750223713, Request, 9678 >
< 159, 329, 3365.4528064945985, Request, 9678 >
< 329, 244, 3366.199070176752, Request, 9678 >
< 244, 224, 3366.7680775732138, Request, 9678 >
< 224, 188, 3368.5275483765035, Request, 9678 >
< 188, 319, 3369.4752895550128, Request, 9678 >
< 319, 188, 3370.1601203822856, Response, 9678 >
< 188, 224, 3370.5513329706932, Response, 9678 >
< 224, 244, 3371.927914762523, Response, 9678 >
< 244, 166, 3372.4201541160724, Request, 9678 >
< 166, 244, 3373.0417561133895, Response, 9678 >
< 244, 329, 3374.79054631286, Response, 9678 >
< 329, 159, 3376.6683737679427, Response, 9678 >
< 159, 382, 3378.408407999787, Request, 9678 >
< 382, 294, 3379.262996320918, Request, 9678 >
< 294, 382, 3379.7421897630584, Response, 9678 >
< 382, 159, 3381.739446902613, Response, 9678 >
< 159, 290, 3382.1114180524855, Response, 9678 >
< 290, 29, 3382.863788408388, Response, 9678 >
< 29, 0, 3384.517630700416, Response, 9678 >
9752:
< 0, 29, 2524.351649709653, Request, 9752 >
< 29, 290, 2525.7751978492074, Request, 9752 >
< 290, 159, 2527.2585269698216, Request, 9752 >
< 159, 382, 2527.9438597634503, Request, 9752 >
< 382, 294, 2529.9184581964196, Request, 9752 >
< 294, 382, 2531.192672649003, Response, 9752 >
< 382, 159, 2531.516822486766, Response, 9752 >
< 159, 329, 2532.8329212147232, Request, 9752 >
< 329, 244, 2534.7167200776184, Request, 9752 >
< 244, 224, 2536.593784555143, Request, 9752 >
< 224, 188, 2538.290773989376, Request, 9752 >
< 188, 224, 2539.121822962434, Response, 9752 >
< 224, 244, 2540.876956757894, Response, 9752 >
< 244, 166, 2541.383309919221, Request, 9752 >
< 166, 244, 2542.395251230776, Response, 9752 >
< 244, 329, 2543.04517776822, Response, 9752 >
< 329, 159, 2543.829300254762, Response, 9752 >
< 159, 290, 2544.8666672101467, Response, 9752 >
< 290, 29, 2545.351194502114, Response, 9752 >
< 29, 0, 2547.2194520700164, Response, 9752 >
9759:
< 0, 29, 2085.4424460260616, Request, 9759 >
< 29, 290, 2085.6644922738246, Request, 9759 >
< 290, 159, 2086.554634810246, Request, 9759 >
< 159, 329, 2087.3730417754587, Request, 9759 >
< 329, 244, 2089.157903895976, Request, 9759 >
< 244, 166, 2090.7302827483863, Request, 9759 >
< 166, 244, 2090.9597318780766, Response, 9759 >
< 244, 224, 2092.038880469294, Request, 9759 >
< 224, 188, 2093.4458808641443, Request, 9759 >
< 188, 319, 2095.29008055679, Request, 9759 >
< 319, 188, 2096.3641543983263, Response, 9759 >
< 188, 224, 2097.394198635395, Response, 9759 >
< 224, 244, 2097.7853047309604, Response, 9759 >
< 244, 329, 2098.294977406938, Response, 9759 >
< 329, 159, 2099.6857208990623, Response, 9759 >
< 159, 382, 2100.206226898908, Request, 9759 >
< 382, 294, 2100.6101690702476, Request, 9759 >
< 294, 382, 2101.5614699610583, Response, 9759 >
< 382, 159, 2101.935782030661, Response, 9759 >
< 159, 290, 2103.2528800196046, Response, 9759 >
< 290, 29, 2105.1610479922474, Response, 9759 >
< 29, 0, 2106.0592648384763, Response, 9759 >
9802:
< 0, 29, 3369.4059728575917, Request, 9802 >
< 29, 290, 3370.444227912601, Request, 9802 >
< 290, 159, 3371.113857830898, Request, 9802 >
< 159, 329, 3372.5168774757226, Request, 9802 >
< 329, 244, 3373.978287918351, Request, 9802 >
< 244, 166, 3375.8072924029, Request, 9802 >
< 166, 244, 3376.189153569185, Response, 9802 >
< 244, 224, 3377.625383414092, Request, 9802 >
< 224, 188, 3378.511934136717, Request, 9802 >
< 188, 224, 3379.8682673587505, Response, 9802 >
< 224, 244, 3381.831501289511, Response, 9802 >
< 244, 329, 3382.4032829354805, Response, 9802 >
< 329, 159, 3382.9326862073285, Response, 9802 >
< 159, 382, 3384.0403773712565, Request, 9802 >
< 382, 294, 3385.1200649467382, Request, 9802 >
< 294, 382, 3386.7638505653854, Response, 9802 >
< 382, 159, 3387.1732254340272, Response, 9802 >
< 159, 290, 3388.631628825278, Response, 9802 >
< 290, 29, 3389.1750574054145, Response, 9802 >
< 29, 0, 3390.0863701370663, Response, 9802 >
9863:
< 0, 29, 53.35880992745534, Request, 9863 >
< 29, 290, 54.26851919983241, Request, 9863 >
< 290, 159, 56.08683403632924, Request, 9863 >
< 159, 382, 57.82007031965848, Request, 9863 >
< 382, 294, 59.17385038793529, Request, 9863 >
< 294, 382, 59.60152479653994, Response, 9863 >
< 382, 159, 60.34383270978899, Response, 9863 >
< 159, 329, 60.83877064254566, Request, 9863 >
< 329, 244, 61.9486063881305, Request, 9863 >
< 244, 166, 62.17496564276678, Request, 9863 >
< 166, 244, 62.8639271681157, Response, 9863 >
< 244, 224, 64.36392630883671, Request, 9863 >
< 224, 188, 66.24468433974307, Request, 9863 >
< 188, 319, 66.47312413599732, Request, 9863 >
< 319, 188, 68.30620117350924, Response, 9863 >
< 188, 224, 69.36007995666978, Response, 9863 >
< 224, 244, 70.05854672901404, Response, 9863 >
< 244, 329, 70.36126090203618, Response, 9863 >
< 329, 159, 71.56623111970357, Response, 9863 >
< 159, 290, 73.14208742548519, Response, 9863 >
< 290, 29, 74.10491780612656, Response, 9863 >
< 29, 0, 75.33131120693189, Response, 9863 >
9885:
< 0, 29, 2025.3526656805705, Request, 9885 >
< 29, 290, 2025.896331753214, Request, 9885 >
< 290, 159, 2027.0103723365723, Request, 9885 >
< 159, 382, 2027.6985828471336, Request, 9885 >
< 382, 294, 2028.7117596684582, Request, 9885 >
< 294, 382, 2029.6467451485116, Response, 9885 >
< 382, 159, 2030.365581174767, Response, 9885 >
< 159, 329, 2032.279793780253, Request, 9885 >
< 329, 244, 2034.2193999713388, Request, 9885 >
< 244, 166, 2035.6593017604087, Request, 9885 >
< 166, 244, 2037.4601461722393, Response, 9885 >
< 244, 224, 2039.3917865178148, Request, 9885 >
< 224, 188, 2041.2991259985859, Request, 9885 >
< 188, 319, 2042.3878215998852, Request, 9885 >
< 319, 188, 2042.6392007569614, Response, 9885 >
< 188, 224, 2043.3557865225837, Response, 9885 >
< 224, 244, 2044.8887773624692, Response, 9885 >
< 244, 329, 2046.8656434861475, Response, 9885 >
< 329, 159, 2048.1479388857992, Response, 9885 >
< 159, 290, 2048.97921720432, Response, 9885 >
< 290, 29, 2050.8651971171416, Response, 9885 >
< 29, 0, 2052.3426584450613, Response, 9885 >
9959:
< 0, 29, 2372.9954011392447, Request, 9959 >
< 29, 290, 2373.6963134229964, Request, 9959 >
< 290, 159, 2374.391925519296, Request, 9959 >
< 159, 329, 2374.9700720817923, Request, 9959 >
< 329, 244, 2375.179185557702, Request, 9959 >
< 244, 166, 2377.1183382249087, Request, 9959 >
< 166, 244, 2378.890773622708, Response, 9959 >
< 244, 224, 2379.367966967589, Request, 9959 >
< 224, 188, 2380.436793108634, Request, 9959 >
< 188, 319, 2381.8506862786653, Request, 9959 >
< 319, 188, 2383.750823862912, Response, 9959 >
< 188, 224, 2385.170695680043, Response, 9959 >
< 224, 244, 2385.539956799263, Response, 9959 >
< 244, 329, 2386.4276673356662, Response, 9959 >
< 329, 159, 2388.1585228406243, Response, 9959 >
< 159, 382, 2389.477807879036, Request, 9959 >
< 382, 294, 2391.455366156903, Request, 9959 >
< 294, 382, 2392.3964819606344, Response, 9959 >
< 382, 159, 2393.326217400998, Response, 9959 >
< 159, 290, 2395.298233408018, Response, 9959 >
< 290, 29, 2395.779320273136, Response, 9959 >
< 29, 0, 2396.0747061355023, Response, 9959 >
19:
< 0, 29, 393.0379479013599, Request, 19 >
< 29, 290, 393.7894168540885, Request, 19 >
< 290, 159, 395.0012219844094, Request, 19 >
< 159, 329, 396.8141383878817, Request, 19 >
< 329, 244, 398.59508112023553, Request, 19 >
< 244, 166, 399.220402754347, Request, 19 >
< 166, 244, 400.73559181150773, Response, 19 >
< 244, 224, 401.3056975700689, Request, 19 >
< 224, 188, 401.69631671716985, Request, 19 >
< 188, 319, 402.13804110866613, Request, 19 >
< 319, 188, 404.1324224318902, Response, 19 >
< 188, 224, 405.299625600689, Response, 19 >
< 224, 244, 407.06497132971504, Response, 19 >
< 244, 329, 407.5554672016728, Response, 19 >
< 329, 159, 408.06932051117354, Response, 19 >
< 159, 382, 408.635417033861, Request, 19 >
< 382, 294, 409.68003109881596, Request, 19 >
< 294, 382, 410.685399193274, Response, 19 >
< 382, 159, 411.54002241473626, Response, 19 >
< 159, 290, 413.2111522540353, Response, 19 >
< 290, 29, 414.61569197310433, Response, 19 >
< 29, 0, 415.370588466341, Response, 19 >
32:
< 0, 29, 435.36675997051225, Request, 32 >
< 29, 290, 436.61183444532014, Request, 32 >
< 290, 159, 437.69772504942614, Request, 32 >
< 159, 329, 439.6265764657828, Request, 32 >
< 329, 244, 439.8353705592953, Request, 32 >
< 244, 224, 440.0837698333146, Request, 32 >
< 224, 188, 440.91843602387587, Request, 32 >
< 188, 319, 441.70067989480685, Request, 32 >
< 319, 188, 443.39446156560956, Response, 32 >
< 188, 224, 444.0648953762906, Response, 32 >
< 224, 244, 445.5975624978293, Response, 32 >
< 244, 166, 446.3291509173569, Request, 32 >
< 166, 244, 446.7282364447909, Response, 32 >
< 244, 329, 448.38596720323835, Response, 32 >
< 329, 159, 448.6572704668974, Response, 32 >
< 159, 382, 449.98763784691596, Request, 32 >
< 382, 294, 450.5959186396483, Request, 32 >
< 294, 382, 451.64539122564247, Response, 32 >
< 382, 159, 453.321663711288, Response, 32 >
< 159, 290, 454.19018800538595, Response, 32 >
< 290, 29, 455.7076061133583, Response, 32 >
< 29, 0, 456.42024849854033, Response, 32 >
61:
< 0, 29, 368.95848592651924, Request, 61 >
< 29, 290, 370.44582443155826, Request, 61 >
< 290, 159, 371.68083827646944, Request, 61 >
< 159, 329, 373.44218577420054, Request, 61 >
< 329, 244, 375.13024766133526, Request, 61 >
< 244, 166, 376.30317493817637, Request, 61 >
< 166, 244, 376.7449532054832, Response, 61 >
< 244, 224, 378.66133558235396, Request, 61 >
< 224, 188, 379.7141925121219, Request, 61 >
< 188, 224, 381.3783499788053, Response, 61 >
< 224, 244, 382.47361083983833, Response, 61 >
< 244, 329, 383.75026781632715, Response, 61 >
< 329, 159, 385.6382234637789, Response, 61 >
< 159, 382, 387.3393530076684, Request, 61 >
< 382, 294, 388.49708340686715, Request, 61 >
< 294, 382, 390.098896278525, Response, 61 >
< 382, 159, 391.0038691228311, Response, 61 >
< 159, 290, 392.8848027579003, Response, 61 >
< 290, 29, 394.14229298389256, Response, 61 >
< 29, 0, 395.2020150467473, Response, 61 >
187:
< 0, 29, 141.92515369640913, Request, 187 >
< 29, 290, 143.02822113909744, Request, 187 >
< 290, 159, 144.24088709168012, Request, 187 >
< 159, 382, 146.1237172191857, Request, 187 >
< 382, 294, 147.75886858948644, Request, 187 >
< 294, 382, 148.6997983048313, Response, 187 >
< 382, 159, 150.36774589974405, Response, 187 >
< 159, 329, 152.09128002581795, Request, 187 >
< 329, 244, 153.5289344782246, Request, 187 >
< 244, 166, 154.11849073250028, Request, 187 >
< 166, 244, 155.120134132208, Response, 187 >
< 244, 224, 157.0452959166162, Request, 187 >
< 224, 188, 157.94600060966565, Request, 187 >
< 188, 319, 159.77664045987834, Request, 187 >
< 319, 188, 161.55224155738813, Response, 187 >
< 188, 224, 163.06860060527993, Response, 187 >
< 224, 244, 164.7708074281199, Response, 187 >
< 244, 329, 165.46150793297087, Response, 187 >
< 329, 159, 167.04615746689797, Response, 187 >
< 159, 290, 168.16286122575337, Response, 187 >
< 290, 29, 169.71795464024268, Response, 187 >
< 29, 0, 171.41992151473542, Response, 187 >
188:
< 0, 29, 3201.1379440385876, Request, 188 >
< 29, 290, 3201.8243666128697, Request, 188 >
< 290, 159, 3202.790675433088, Request, 188 >
< 159, 329, 3204.7873471384237, Request, 188 >
< 329, 244, 3206.228676999038, Request, 188 >
< 244, 224, 3207.3123489013005, Request, 188 >
< 224, 188, 3209.293156510699, Request, 188 >
< 188, 319, 3209.5617577570138, Request, 188 >
< 319, 188, 3210.1606420649555, Response, 188 >
< 188, 224, 3211.5724720769804, Response, 188 >
< 224, 244, 3213.2477258244785, Response, 188 >
< 244, 166, 3214.989441307056, Request, 188 >
< 166, 244, 3215.5748300265705, Response, 188 >
< 244, 329, 3216.5216905530297, Response, 188 >
< 329, 159, 3217.7480005224843, Response, 188 >
< 159, 382, 3218.3055522969707, Request, 188 >
< 382, 294, 3220.151494723458, Request, 188 >
< 294, 382, 3220.745241925298, Response, 188 >
< 382, 159, 3221.61355877362, Response, 188 >
< 159, 290, 3222.9889771092157, Response, 188 >
< 290, 29, 3223.1953937066887, Response, 188 >
< 29, 0, 3223.5256214280457, Response, 188 >
197:
< 0, 29, 98.60071183330753, Request, 197 >
< 29, 290, 99.21088243862265, Request, 197 >
< 290, 159, 100.38818695564984, Request, 197 >
< 159, 382, 101.98145821544665, Request, 197 >
< 382, 294, 103.4678582719377, Request, 197 >
< 294, 382, 105.05087901341184, Response, 197 >
< 382, 159, 106.03032554282672, Response, 197 >
< 159, 329, 107.17710766931748, Request, 197 >
< 329, 244, 107.5101262227308, Request, 197 >
< 244, 166, 107.88253042636391, Request, 197 >
< 166, 244, 109.42508301524849, Response, 197 >
< 244, 224, 109.80137574020284, Request, 197 >
< 224, 188, 111.4003556525851, Request, 197 >
< 188, 319, 112.31413124473445, Request, 197 >
< 319, 188, 112.65515535124831, Response, 197 >
< 188, 224, 113.89292437606657, Response, 197 >
< 224, 244, 114.20643147404938, Response, 197 >
< 244, 329, 114.72872434223531, Response, 197 >
< 329, 159, 115.72864162376555, Response, 197 >
< 159, 290, 117.47594846974101, Response, 197 >
< 290, 29, 118.50171027708642, Response, 197 >
< 29, 0, 120.43360317850765, Response, 197 >
201:
< 0, 29, 2512.9022949810246, Request, 201 >
< 29, 290, 2514.157508684244, Request, 201 >
< 290, 159, 2515.4574129583257, Request, 201 >
< 159, 382, 2517.1791663359195, Request, 201 >
< 382, 294, 2517.954003154605, Request, 201 >
< 294, 382, 2519.634820997715, Response, 201 >
< 382, 159, 2521.30085240944, Response, 201 >
< 159, 329, 2522.6786035529526, Request, 201 >
< 329, 244, 2522.9378459454224, Request, 201 >
< 244, 224, 2523.755082184229, Request, 201 >
< 224, 188, 2524.187058121074, Request, 201 >
< 188, 319, 2525.7209622181417, Request, 201 >
< 319, 188, 2526.0854148181393, Response, 201 >
< 188, 224, 2526.807891961019, Response, 201 >
< 224, 244, 2527.1354037317938, Response, 201 >
< 244, 166, 2528.739043371047, Request, 201 >
< 166, 244, 2529.988165412968, Response, 201 >
< 244, 329, 2531.885473465215, Response, 201 >
< 329, 159, 2532.0882804570256, Response, 201 >
< 159, 290, 2532.709054583689, Response, 201 >
< 290, 29, 2533.0895291979027, Response, 201 >
< 29, 0, 2535.078369569083, Response, 201 >
213:
< 0, 29, 3547.1521357814268, Request, 213 >
< 29, 290, 3548.471804084342, Request, 213 >
< 290, 159, 3549.438738541413, Request, 213 >
< 159, 382, 3551.1902420012816, Request, 213 >
< 382, 294, 3551.5822503667478, Request, 213 >
< 294, 382, 3551.898181261208, Response, 213 >
< 382, 159, 3552.3559707226723, Response, 213 >
< 159, 329, 3553.7827394339524, Request, 213 >
< 329, 244, 3555.3186434508434, Request, 213 >
< 244, 224, 3556.08596196735, Request, 213 >
< 224, 188, 3557.5869565944545, Request, 213 >
< 188, 319, 3558.5953121102075, Request, 213 >
< 319, 188, 3559.634913287941, Response, 213 >
< 188, 224, 3560.4270646559994, Response, 213 >
< 224, 244, 3562.2622998982856, Response, 213 >
< 244, 166, 3563.8468754538335, Request, 213 >
< 166, 244, 3564.420452719704, Response, 213 >
< 244, 329, 3565.336307024078, Response, 213 >
< 329, 159, 3566.0959680731835, Response, 213 >
< 159, 290, 3566.5881773056644, Response, 213 >
< 290, 29, 3567.0592138074803, Response, 213 >
< 29, 0, 3568.568824937041, Response, 213 >
218:
< 0, 29, 1143.1747082332065, Request, 218 >
< 29, 290, 1145.0863611952864, Request, 218 >
< 290, 159, 1145.5790504872293, Request, 218 >
< 159, 382, 1147.151859283367, Request, 218 >
